referrer,views_total,views_unique
Google,89,49
Bing,19,11
DuckDuckGo,16,4
en.nenadsky.com,11,5
github.com,9,8
search.brave.com,9,3
chatgpt.com,4,2
yandex.ru,4,1
mactronica.com.co,3,1
ssdielect.com,3,1
