time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-09 00:00:00+00:00,8.0,6.0,45,23
2025-12-10 00:00:00+00:00,8.0,3.0,34,21
2025-12-11 00:00:00+00:00,4.0,4.0,38,24
2025-12-12 00:00:00+00:00,9.0,4.0,37,20
2025-12-13 00:00:00+00:00,5.0,5.0,75,19
2025-12-14 00:00:00+00:00,3.0,3.0,23,17
2025-12-15 00:00:00+00:00,10.0,6.0,58,26
2025-12-16 00:00:00+00:00,6.0,6.0,43,21
2025-12-17 00:00:00+00:00,3.0,3.0,39,20
2025-12-18 00:00:00+00:00,10.0,6.0,39,18
2025-12-19 00:00:00+00:00,12.0,8.0,46,19
2025-12-20 00:00:00+00:00,13.0,5.0,46,17
2025-12-21 00:00:00+00:00,5.0,5.0,54,24
2025-12-22 00:00:00+00:00,,,60,22
