referrer,views_total,views_unique
Google,424,149
Bing,71,21
yandex.ru,50,11
github.com,35,6
DuckDuckGo,16,8
ssdielect.com,11,8
search.brave.com,6,1
es.search.yahoo.com,5,3
de.search.yahoo.com,2,2
eenander.eu,1,1
