referrer,views_total,views_unique
Google,126,64
yandex.ru,11,8
github.com,9,7
search.brave.com,8,1
Bing,7,5
ya.ru,6,1
ssdielect.com,5,3
DuckDuckGo,3,2
en.nenadsky.com,2,2
Yahoo,1,1
