time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-23 00:00:00+00:00,2.0,1.0,54,15
2024-12-24 00:00:00+00:00,2.0,1.0,27,16
2024-12-25 00:00:00+00:00,1.0,1.0,41,21
2024-12-26 00:00:00+00:00,4.0,2.0,64,17
2024-12-27 00:00:00+00:00,4.0,2.0,33,19
2024-12-28 00:00:00+00:00,2.0,1.0,100,28
2024-12-29 00:00:00+00:00,3.0,2.0,14,9
2024-12-30 00:00:00+00:00,,,57,18
2024-12-31 00:00:00+00:00,2.0,1.0,43,17
2025-01-01 00:00:00+00:00,2.0,2.0,48,19
2025-01-02 00:00:00+00:00,1.0,1.0,77,24
2025-01-03 00:00:00+00:00,3.0,1.0,71,23
2025-01-04 00:00:00+00:00,,,33,16
2025-01-05 00:00:00+00:00,,,33,16
