referrer,views_total,views_unique
Google,352,143
Bing,36,11
ssdielect.com,23,7
yandex.ru,19,10
github.com,18,6
Yahoo,8,4
ya.ru,5,3
duinocoin.com,5,1
DuckDuckGo,4,4
search.brave.com,4,3
