referrer,views_total,views_unique
Google,319,122
Bing,19,11
DuckDuckGo,14,4
ssdielect.com,13,5
yandex.ru,7,4
yandex.by,5,1
github.com,2,2
search.brave.com,2,2
chatgpt.com,1,1
Yahoo,1,1
