referrer,views_total,views_unique
Google,68,36
DuckDuckGo,13,5
Bing,11,6
yandex.ru,10,4
en.nenadsky.com,8,4
github.com,6,6
mactronica.com.co,3,1
chatgpt.com,2,2
search.brave.com,2,2
ecosia.org,2,1
