time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-30 00:00:00+00:00,4,2,33,17
2025-01-31 00:00:00+00:00,6,3,50,22
2025-02-01 00:00:00+00:00,5,2,25,9
2025-02-02 00:00:00+00:00,3,2,38,17
2025-02-03 00:00:00+00:00,2,2,75,30
2025-02-04 00:00:00+00:00,5,2,32,17
2025-02-05 00:00:00+00:00,2,2,36,21
2025-02-06 00:00:00+00:00,7,4,29,18
2025-02-07 00:00:00+00:00,5,3,60,18
2025-02-08 00:00:00+00:00,4,2,44,21
2025-02-09 00:00:00+00:00,4,2,43,15
2025-02-10 00:00:00+00:00,5,2,45,22
2025-02-11 00:00:00+00:00,5,2,28,10
