referrer,views_total,views_unique
Google,260,136
Bing,36,16
github.com,31,9
en.nenadsky.com,26,13
DuckDuckGo,23,10
yandex.ru,12,5
ssdielect.com,11,2
search.brave.com,8,6
Yahoo,5,3
qwant.com,2,2
