referrer,views_total,views_unique
Google,262,113
DuckDuckGo,35,11
Bing,27,9
search.brave.com,19,7
github.com,17,4
ssdielect.com,13,6
yandex.ru,3,1
duinocoin.com,2,1
chatgpt.com,2,1
epuwe.com,1,1
