time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-28 00:00:00+00:00,2.0,2.0,17,14
2025-07-29 00:00:00+00:00,6.0,6.0,45,14
2025-07-30 00:00:00+00:00,4.0,4.0,28,16
2025-07-31 00:00:00+00:00,1.0,1.0,57,17
2025-08-01 00:00:00+00:00,1.0,1.0,90,22
2025-08-02 00:00:00+00:00,1.0,1.0,40,14
2025-08-03 00:00:00+00:00,4.0,4.0,37,11
2025-08-04 00:00:00+00:00,5.0,5.0,9,6
2025-08-05 00:00:00+00:00,5.0,5.0,30,16
2025-08-06 00:00:00+00:00,3.0,3.0,29,22
2025-08-07 00:00:00+00:00,4.0,4.0,12,9
2025-08-08 00:00:00+00:00,3.0,3.0,24,20
2025-08-09 00:00:00+00:00,2.0,2.0,40,14
2025-08-10 00:00:00+00:00,,,26,13
