referrer,views_total,views_unique
Google,284,136
Bing,45,21
DuckDuckGo,26,7
en.nenadsky.com,16,10
github.com,16,7
yandex.ru,12,7
ssdielect.com,9,2
search.brave.com,8,7
chatgpt.com,2,2
