time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-20 00:00:00+00:00,4,2,34,12
2026-08-21 00:00:00+00:00,6,4,11,7
2026-08-22 00:00:00+00:00,1,1,8,6
2026-08-23 00:00:00+00:00,5,5,6,5
2026-08-24 00:00:00+00:00,2,2,7,6
2026-08-25 00:00:00+00:00,5,3,15,11
2026-08-26 00:00:00+00:00,2,2,5,4
2026-08-27 00:00:00+00:00,13,7,20,9
2026-08-28 00:00:00+00:00,1,1,16,11
2026-08-29 00:00:00+00:00,1,1,12,9
2026-08-30 00:00:00+00:00,8,5,6,3
2026-08-31 00:00:00+00:00,1,1,12,10
2026-09-01 00:00:00+00:00,2,2,15,12
2026-09-02 00:00:00+00:00,4,4,5,5
