referrer,views_total,views_unique
Google,153,59
DuckDuckGo,16,6
Bing,11,7
search.brave.com,10,1
yandex.ru,6,5
github.com,5,5
ssdielect.com,4,3
Yahoo,3,2
en.nenadsky.com,2,2
ecosia.org,1,1
