referrer,views_total,views_unique
Google,219,97
github.com,44,8
DuckDuckGo,37,9
Bing,34,15
ssdielect.com,16,5
ecosia.org,10,1
de.search.yahoo.com,4,2
search.brave.com,3,1
Yahoo,2,1
cn.bing.com,1,1
