referrer,views_total,views_unique
Google,298,120
Bing,53,12
ssdielect.com,25,8
github.com,22,5
yandex.ru,16,9
Yahoo,7,4
search.brave.com,5,4
DuckDuckGo,4,4
ya.ru,4,2
duinocoin.com,4,1
