time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-20 00:00:00+00:00,2.0,1.0,9,5
2024-08-21 00:00:00+00:00,,,38,6
2024-08-22 00:00:00+00:00,,,10,2
2024-08-23 00:00:00+00:00,1.0,1.0,6,2
2024-08-24 00:00:00+00:00,3.0,1.0,4,3
2024-08-25 00:00:00+00:00,,,10,1
2024-08-26 00:00:00+00:00,2.0,2.0,10,4
2024-08-27 00:00:00+00:00,,,21,3
2024-08-28 00:00:00+00:00,,,11,5
2024-08-29 00:00:00+00:00,,,8,6
2024-08-30 00:00:00+00:00,,,51,7
2024-08-31 00:00:00+00:00,,,95,7
2024-09-01 00:00:00+00:00,,,24,4
2024-09-02 00:00:00+00:00,1.0,1.0,26,7
