referrer,views_total,views_unique
Google,178,87
yandex.ru,27,10
Bing,26,18
DuckDuckGo,22,7
github.com,20,7
doubao.com,17,1
ya.ru,8,1
chatgpt.com,7,1
en.nenadsky.com,3,3
ssdielect.com,3,3
