referrer,views_total,views_unique
Google,417,149
yandex.ru,76,14
Bing,46,14
github.com,27,14
ssdielect.com,21,11
DuckDuckGo,19,5
docs.arduino.cc,9,1
ya.ru,5,1
qwant.com,4,2
chatgpt.com,2,1
