referrer,views_total,views_unique
Google,283,120
github.com,21,9
yandex.ru,20,12
Bing,16,12
Yahoo,13,2
DuckDuckGo,12,7
en.nenadsky.com,10,6
chatgpt.com,4,1
search.brave.com,3,3
qwant.com,1,1
