referrer,views_total,views_unique
Google,224,91
github.com,32,8
Bing,25,8
ssdielect.com,23,8
ya.ru,11,2
DuckDuckGo,10,7
search.brave.com,4,3
yandex.ru,3,2
fr.search.yahoo.com,3,1
yandex.kz,1,1
