referrer,views_total,views_unique
Google,356,141
github.com,45,13
DuckDuckGo,44,13
Bing,33,15
yandex.ru,9,7
ya.ru,7,3
vn.search.yahoo.com,4,2
search.brave.com,4,1
pl.search.yahoo.com,4,1
br.search.yahoo.com,1,1
