time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-03 00:00:00+00:00,1.0,1.0,25,15
2025-04-04 00:00:00+00:00,1.0,1.0,85,32
2025-04-05 00:00:00+00:00,4.0,2.0,21,16
2025-04-06 00:00:00+00:00,4.0,2.0,59,24
2025-04-07 00:00:00+00:00,1.0,1.0,45,24
2025-04-08 00:00:00+00:00,1.0,1.0,41,21
2025-04-09 00:00:00+00:00,1.0,1.0,55,27
2025-04-10 00:00:00+00:00,3.0,3.0,19,17
2025-04-11 00:00:00+00:00,11.0,8.0,42,20
2025-04-12 00:00:00+00:00,6.0,3.0,39,15
2025-04-13 00:00:00+00:00,2.0,2.0,36,16
2025-04-14 00:00:00+00:00,1.0,1.0,27,16
2025-04-15 00:00:00+00:00,2.0,2.0,43,16
2025-04-16 00:00:00+00:00,,,35,19
