referrer,views_total,views_unique
Google,325,131
Bing,21,11
DuckDuckGo,11,4
ssdielect.com,10,4
github.com,6,5
Yahoo,2,2
sigmaelectronica.net,2,1
ecosia.org,1,1
tonieletronica.com,1,1
chatgpt.com,1,1
