time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-24 00:00:00+00:00,,,39,18
2024-11-25 00:00:00+00:00,4.0,2.0,37,17
2024-11-26 00:00:00+00:00,,,49,21
2024-11-27 00:00:00+00:00,2.0,2.0,29,23
2024-11-28 00:00:00+00:00,,,43,18
2024-11-29 00:00:00+00:00,1.0,1.0,78,19
2024-11-30 00:00:00+00:00,3.0,2.0,47,20
2024-12-01 00:00:00+00:00,1.0,1.0,33,14
2024-12-02 00:00:00+00:00,5.0,4.0,43,19
2024-12-03 00:00:00+00:00,5.0,2.0,47,21
2024-12-04 00:00:00+00:00,,,45,22
2024-12-05 00:00:00+00:00,3.0,1.0,48,22
2024-12-06 00:00:00+00:00,2.0,1.0,66,30
2024-12-07 00:00:00+00:00,,,54,21
