referrer,views_total,views_unique
Google,75,40
Bing,22,9
DuckDuckGo,10,6
en.nenadsky.com,9,5
github.com,6,6
chatgpt.com,4,3
yandex.ru,3,3
ssdielect.com,2,2
qwant.com,1,1
search.brave.com,1,1
