referrer,views_total,views_unique
Google,199,82
Bing,27,9
github.com,16,8
search.brave.com,13,3
ya.ru,10,2
yandex.ru,9,6
en.nenadsky.com,5,4
DuckDuckGo,4,3
chatgpt.com,2,1
qwant.com,1,1
