referrer,views_total,views_unique
Google,217,86
DuckDuckGo,33,6
Bing,21,13
yandex.ru,14,6
github.com,13,5
yandex.by,10,2
en.nenadsky.com,6,5
ssdielect.com,4,2
m.facebook.com,3,2
mactronica.com.co,3,2
