referrer,views_total,views_unique
Google,324,138
DuckDuckGo,26,13
github.com,22,10
Bing,16,11
yandex.ru,12,8
en.nenadsky.com,9,6
ya.ru,5,2
qwant.com,4,2
search.brave.com,2,1
ssdielect.com,2,1
