referrer,views_total,views_unique
Google,350,134
github.com,64,13
Bing,45,15
DuckDuckGo,31,10
yandex.ru,11,8
vn.search.yahoo.com,4,2
pl.search.yahoo.com,4,1
search.brave.com,4,1
mx.search.yahoo.com,2,1
ssdielect.com,1,1
