referrer,views_total,views_unique
Google,177,95
yandex.ru,23,14
search.brave.com,21,6
DuckDuckGo,15,6
en.nenadsky.com,15,6
ya.ru,12,4
Bing,8,5
github.com,8,5
ssdielect.com,4,1
perplexity.ai,1,1
