referrer,views_total,views_unique
Google,216,96
DuckDuckGo,26,10
yandex.ru,25,11
Bing,19,10
ya.ru,16,4
en.nenadsky.com,14,7
search.brave.com,11,5
github.com,9,7
Yahoo,4,1
yandex.by,2,1
