referrer,views_total,views_unique
Google,232,95
yandex.ru,39,12
DuckDuckGo,31,10
en.nenadsky.com,30,11
Bing,20,13
search.brave.com,14,7
github.com,6,4
ssdielect.com,3,2
yandex.kz,2,1
perplexity.ai,1,1
