referrer,views_total,views_unique
Google,342,148
Bing,73,21
github.com,51,9
DuckDuckGo,24,12
ssdielect.com,20,10
search.brave.com,15,3
br.search.yahoo.com,14,1
yandex.ru,11,7
pl.search.yahoo.com,3,1
qwant.com,1,1
