referrer,views_total,views_unique
Google,431,148
Bing,48,16
ssdielect.com,24,6
DuckDuckGo,21,7
github.com,14,9
yandex.ru,12,9
fr.search.yahoo.com,9,1
Yahoo,7,4
ya.ru,4,2
search.brave.com,3,2
