referrer,views_total,views_unique
Google,426,157
yandex.ru,58,9
github.com,49,18
Bing,47,12
DuckDuckGo,40,10
ssdielect.com,34,15
docs.arduino.cc,9,1
ya.ru,8,2
Yahoo,4,1
chatgpt.com,2,1
