time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-06 00:00:00+00:00,2.0,1.0,22,8
2024-10-07 00:00:00+00:00,3.0,1.0,33,14
2024-10-08 00:00:00+00:00,1.0,1.0,52,16
2024-10-09 00:00:00+00:00,,,31,10
2024-10-10 00:00:00+00:00,,,31,15
2024-10-11 00:00:00+00:00,2.0,2.0,27,14
2024-10-12 00:00:00+00:00,3.0,1.0,86,24
2024-10-13 00:00:00+00:00,2.0,2.0,44,16
2024-10-14 00:00:00+00:00,1.0,1.0,13,8
2024-10-15 00:00:00+00:00,,,22,15
2024-10-16 00:00:00+00:00,,,28,13
2024-10-17 00:00:00+00:00,2.0,1.0,17,12
2024-10-18 00:00:00+00:00,,,84,20
2024-10-19 00:00:00+00:00,,,31,9
