time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-10 00:00:00+00:00,4,4,27,17
2025-07-11 00:00:00+00:00,1,1,27,14
2025-07-12 00:00:00+00:00,4,4,28,15
2025-07-13 00:00:00+00:00,6,6,38,16
2025-07-14 00:00:00+00:00,1,1,22,11
2025-07-15 00:00:00+00:00,2,2,48,23
2025-07-16 00:00:00+00:00,3,3,36,18
2025-07-17 00:00:00+00:00,1,1,41,20
2025-07-18 00:00:00+00:00,3,3,18,13
2025-07-19 00:00:00+00:00,3,3,21,13
2025-07-20 00:00:00+00:00,3,3,26,20
2025-07-21 00:00:00+00:00,4,4,28,16
2025-07-22 00:00:00+00:00,1,1,54,17
2025-07-23 00:00:00+00:00,1,1,31,19
