referrer,views_total,views_unique
Google,76,44
Bing,22,9
en.nenadsky.com,12,6
yandex.ru,10,4
DuckDuckGo,9,5
github.com,6,6
chatgpt.com,3,2
ecosia.org,2,1
qwant.com,1,1
search.brave.com,1,1
