referrer,views_total,views_unique
Google,264,106
Bing,25,13
DuckDuckGo,20,9
en.nenadsky.com,5,3
yandex.ru,4,3
github.com,3,3
cn.bing.com,3,2
search.brave.com,2,2
ssdielect.com,2,2
sigmaelectronica.net,1,1
