referrer,views_total,views_unique
Google,272,99
github.com,42,5
Bing,29,10
DuckDuckGo,25,9
search.brave.com,9,4
statics.teams.cdn.office.net,6,3
ssdielect.com,3,3
uk.search.yahoo.com,1,1
cn.bing.com,1,1
