time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-30 00:00:00+00:00,4,4,35,16
2025-07-01 00:00:00+00:00,2,2,27,16
2025-07-02 00:00:00+00:00,4,4,20,11
2025-07-03 00:00:00+00:00,6,6,27,17
2025-07-04 00:00:00+00:00,5,5,18,11
2025-07-05 00:00:00+00:00,3,3,26,13
2025-07-06 00:00:00+00:00,5,5,28,14
2025-07-07 00:00:00+00:00,9,9,60,18
2025-07-08 00:00:00+00:00,5,5,35,18
2025-07-09 00:00:00+00:00,5,5,39,22
2025-07-10 00:00:00+00:00,4,4,27,17
2025-07-11 00:00:00+00:00,1,1,27,14
2025-07-12 00:00:00+00:00,4,4,28,15
2025-07-13 00:00:00+00:00,2,2,36,15
