time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-27 00:00:00+00:00,4.0,2.0,48,22
2025-03-28 00:00:00+00:00,5.0,2.0,46,21
2025-03-29 00:00:00+00:00,5.0,2.0,48,24
2025-03-30 00:00:00+00:00,1.0,1.0,52,24
2025-03-31 00:00:00+00:00,1.0,1.0,82,31
2025-04-01 00:00:00+00:00,3.0,3.0,35,22
2025-04-02 00:00:00+00:00,2.0,2.0,29,21
2025-04-03 00:00:00+00:00,1.0,1.0,25,15
2025-04-04 00:00:00+00:00,1.0,1.0,85,32
2025-04-05 00:00:00+00:00,4.0,2.0,21,16
2025-04-06 00:00:00+00:00,4.0,2.0,59,24
2025-04-07 00:00:00+00:00,1.0,1.0,45,24
2025-04-08 00:00:00+00:00,1.0,1.0,41,21
2025-04-09 00:00:00+00:00,,,55,27
