referrer,views_total,views_unique
Google,190,89
yandex.ru,26,12
DuckDuckGo,23,9
ya.ru,18,4
Bing,17,10
en.nenadsky.com,14,7
github.com,8,5
search.brave.com,7,3
Yahoo,4,1
yandex.by,2,1
