time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-25 00:00:00+00:00,3,3,31,21
2025-11-26 00:00:00+00:00,4,4,53,22
2025-11-27 00:00:00+00:00,5,5,26,17
2025-11-28 00:00:00+00:00,3,3,49,24
2025-11-29 00:00:00+00:00,4,4,51,21
2025-11-30 00:00:00+00:00,1,1,40,25
2025-12-01 00:00:00+00:00,44,10,39,17
2025-12-02 00:00:00+00:00,39,11,24,19
2025-12-03 00:00:00+00:00,86,20,24,15
2025-12-04 00:00:00+00:00,10,5,41,23
2025-12-05 00:00:00+00:00,3,3,26,18
2025-12-06 00:00:00+00:00,9,4,42,20
2025-12-07 00:00:00+00:00,8,4,29,17
2025-12-08 00:00:00+00:00,2,2,48,22
