referrer,views_total,views_unique
Google,128,69
github.com,20,9
Bing,15,7
qwant.com,10,1
DuckDuckGo,8,3
yandex.ru,5,5
en.nenadsky.com,3,2
search.brave.com,3,2
Yahoo,2,1
claude.ai,1,1
