referrer,views_total,views_unique
Google,117,70
yandex.ru,33,4
github.com,11,6
ya.ru,7,2
Bing,6,4
en.nenadsky.com,4,2
ssdielect.com,4,2
DuckDuckGo,3,2
qwant.com,3,1
Yahoo,1,1
