referrer,views_total,views_unique
Google,50,35
Bing,20,7
en.nenadsky.com,9,5
DuckDuckGo,7,5
github.com,6,6
yandex.ru,4,4
chatgpt.com,3,3
ssdielect.com,2,2
yandex.by,2,2
qwant.com,1,1
