referrer,views_total,views_unique
Google,277,123
Bing,31,11
yandex.ru,24,13
github.com,23,6
DuckDuckGo,18,7
Yahoo,13,2
ssdielect.com,10,2
en.nenadsky.com,9,5
search.brave.com,4,4
chatgpt.com,2,2
