referrer,views_total,views_unique
Google,339,129
Bing,45,22
github.com,43,12
yandex.ru,18,10
search.brave.com,14,5
DuckDuckGo,7,4
ssdielect.com,7,2
ya.ru,5,2
cn.bing.com,5,1
chatgpt.com,3,2
