time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-17 00:00:00+00:00,21,7,31,12
2026-06-18 00:00:00+00:00,17,7,23,12
2026-06-19 00:00:00+00:00,34,10,32,16
2026-06-20 00:00:00+00:00,36,12,14,7
2026-06-21 00:00:00+00:00,28,7,14,8
2026-06-22 00:00:00+00:00,46,13,21,11
2026-06-23 00:00:00+00:00,46,11,27,17
2026-06-24 00:00:00+00:00,12,7,29,14
2026-06-25 00:00:00+00:00,32,6,8,7
2026-06-26 00:00:00+00:00,16,8,10,6
2026-06-27 00:00:00+00:00,17,6,8,8
2026-06-28 00:00:00+00:00,15,6,26,8
2026-06-29 00:00:00+00:00,19,6,3,3
2026-06-30 00:00:00+00:00,2,2,11,9
