time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-05 00:00:00+00:00,6,4,13,11
2026-06-06 00:00:00+00:00,18,7,23,13
2026-06-07 00:00:00+00:00,25,10,36,13
2026-06-08 00:00:00+00:00,17,6,18,13
2026-06-09 00:00:00+00:00,32,8,36,13
2026-06-10 00:00:00+00:00,14,8,9,4
2026-06-11 00:00:00+00:00,17,6,26,11
2026-06-12 00:00:00+00:00,22,6,17,14
2026-06-13 00:00:00+00:00,18,7,20,8
2026-06-14 00:00:00+00:00,31,7,29,13
2026-06-15 00:00:00+00:00,30,9,7,6
2026-06-16 00:00:00+00:00,14,7,5,5
2026-06-17 00:00:00+00:00,21,7,31,12
2026-06-18 00:00:00+00:00,17,7,23,12
