referrer,views_total,views_unique
Google,341,130
Bing,30,14
yandex.ru,19,11
DuckDuckGo,9,5
ssdielect.com,8,2
github.com,6,5
yandex.by,5,1
Yahoo,4,1
search.brave.com,3,3
youtube.com,3,2
