referrer,views_total,views_unique
Google,60,39
Bing,24,7
DuckDuckGo,14,7
github.com,7,7
en.nenadsky.com,7,4
yandex.ru,6,4
mactronica.com.co,3,1
chatgpt.com,2,2
ya.ru,2,2
yandex.by,2,2
