referrer,views_total,views_unique
Google,333,132
github.com,64,10
Bing,43,13
DuckDuckGo,29,7
nl.search.yahoo.com,24,1
yandex.ru,7,4
search.brave.com,6,2
ssdielect.com,3,2
mx.search.yahoo.com,2,1
us.search.yahoo.com,1,1
