referrer,views_total,views_unique
Google,125,75
yandex.ru,41,8
Bing,17,8
en.nenadsky.com,10,6
github.com,7,4
ya.ru,7,2
DuckDuckGo,6,3
search.brave.com,6,2
qwant.com,3,1
statics.teams.cdn.office.net,1,1
