time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-25 00:00:00+00:00,20,11,46,23
2026-02-26 00:00:00+00:00,17,7,44,23
2026-02-27 00:00:00+00:00,4,2,32,21
2026-02-28 00:00:00+00:00,14,8,30,17
2026-03-01 00:00:00+00:00,19,9,40,16
2026-03-02 00:00:00+00:00,20,10,32,23
2026-03-03 00:00:00+00:00,11,5,47,30
2026-03-04 00:00:00+00:00,14,8,51,22
2026-03-05 00:00:00+00:00,14,7,22,17
2026-03-06 00:00:00+00:00,10,4,55,28
2026-03-07 00:00:00+00:00,12,6,32,21
2026-03-08 00:00:00+00:00,18,7,30,18
2026-03-09 00:00:00+00:00,19,9,28,16
2026-03-10 00:00:00+00:00,7,3,15,11
