referrer,views_total,views_unique
Google,152,86
Bing,29,16
DuckDuckGo,25,7
github.com,20,7
yandex.ru,19,9
doubao.com,17,1
ya.ru,8,1
en.nenadsky.com,4,3
Yahoo,4,2
ssdielect.com,3,2
