referrer,views_total,views_unique
Google,285,118
Bing,35,8
github.com,29,6
ssdielect.com,26,9
yandex.ru,14,8
Yahoo,6,3
search.brave.com,5,4
DuckDuckGo,4,4
de.search.yahoo.com,4,1
cn.bing.com,3,1
