referrer,views_total,views_unique
Google,83,37
DuckDuckGo,25,7
Bing,18,7
en.nenadsky.com,8,4
yandex.ru,7,4
github.com,5,5
ecosia.org,3,2
mactronica.com.co,3,1
chatgpt.com,2,2
search.brave.com,2,2
