referrer,views_total,views_unique
Google,116,61
github.com,19,9
DuckDuckGo,14,4
Bing,13,6
qwant.com,10,1
yandex.ru,6,6
ssdielect.com,2,2
Yahoo,2,1
claude.ai,1,1
en.nenadsky.com,1,1
