referrer,views_total,views_unique
Google,219,80
Bing,34,12
github.com,33,8
DuckDuckGo,21,9
ssdielect.com,15,5
ya.ru,7,1
search.brave.com,5,3
de.search.yahoo.com,4,2
fr.search.yahoo.com,3,1
yandex.ru,1,1
