time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-22 00:00:00+00:00,13,9,5,4
2026-07-23 00:00:00+00:00,19,6,11,8
2026-07-24 00:00:00+00:00,3,3,15,11
2026-07-25 00:00:00+00:00,15,5,14,8
2026-07-26 00:00:00+00:00,7,3,4,4
2026-07-27 00:00:00+00:00,10,5,9,6
2026-07-28 00:00:00+00:00,11,6,8,5
2026-07-29 00:00:00+00:00,8,3,15,5
2026-07-30 00:00:00+00:00,7,2,11,6
2026-07-31 00:00:00+00:00,1,1,15,8
2026-08-01 00:00:00+00:00,17,7,32,9
2026-08-02 00:00:00+00:00,9,5,25,13
2026-08-03 00:00:00+00:00,0,0,13,4
2026-08-04 00:00:00+00:00,2,2,27,8
